source_family,page_url,status_code,candidate_url,candidate_text,candidate_kind,notes
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/social-health-atlases/topic-atlas/cod-hotspots,Causes of premature and potentially avoidable death; identifying hotspots of inequality,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/social-health-atlases/topic-atlas/cause-of-death-hotspots,Causes of premature and potentially avoidable death; identifying hotspots of inequality,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/social-health-atlases/topic-atlas/ed-hotspots,Emergency Department Presentations: identifying hotspots of inequality,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/social-health-atlases/topic-atlas/unemployment,COVID-19 impact on unemployment benefits (October 2020): supplemented with Emergency Department (ED) presentations for mental health-related conditions (February 2021),link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/social-health-atlases/topic-atlas/covid-vaccinations,COVID-19 vaccinations,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/social-health-atlases/topic-atlas/covid-vaccinations-nsw,"COVID-19 vaccinations by LGA show the successes, hide the challenges to come",link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/social-health-atlases/topic-atlas/unemployment-tables,Unemployment tables,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/social-health-atlases/topic-atlas/covid-cases,COVID-19 cases by selected demographic and socioeconomic status indicators,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/social-health-atlases/topic-atlas/mbs-mental-health-atlas,Medicare-subsidised mental health care services,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/social-health-atlases/data-archive,Data archive,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/social-health-atlases/data-archive/data-archive-social-health-atlases-of-australia,Data archive: Social Health Atlases of Australia,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/social-health-atlases/data-archive/data-archive-south-australian-atlases,Data archive: South Australian Atlases,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/social-health-atlases/data-archive/data-archive-topic-specific-atlases-australia,Data archive: Topic-specific atlases - Australia,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/social-health-atlases/data-archive/data-archive-aboriginal-atlases-of-australia,Data archive: Aboriginal & Torres Strait Islander Atlases of Australia,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/tools,Tools,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/tools/population-pyramid-generator,Population pyramid generator,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/publications,Publications,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/publications/all-publications,All publications,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/publications/fact-sheets,Fact sheets,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/publications/media,Media,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information,Help and Information,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/latest-releases,Latest releases,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq,Help guides and FAQ,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/interactive-mapping-user-guidelines,Interactive mapping user guidelines,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/interactive-mapping-user-guidelines/single-map-template,Single map template (Flash),link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/interactive-mapping-user-guidelines/single-map-template-html,Single map template (HTML),link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/interactive-mapping-user-guidelines/double-map-template,Double map template (Flash),link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/interactive-mapping-user-guidelines/area-profile-template,Area profile template (Flash),link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/accessing-the-notes-on-the-data,Accessing the notes on the data,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/aggregating-data-to-larger-areas,Aggregating data to larger areas,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/faq,FAQ,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/website-video-tutorials,Website video tutorials,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/geographical-structures,Geographical structures,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/geographical-structures/pha-overview,Population Health Areas: Overview,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/geographical-structures/pha-list-2021,Population Health Areas: List 2021,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/geographical-structures/primary-health-network-map,Primary Health Network Map,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/geographical-structures/local-government-area-map,Local Government Area Map,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/geographical-structures/aboriginal-torres-strait-islander-social-health-atlas,Aboriginal & Torres Strait Islander Social Health Atlas,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/help-guides-and-faq/statistical-information,Statistical information,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/copyright-disclaimer,Copyright and Disclaimer,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/copyright-disclaimer/disclaimer,Disclaimer,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/help-and-information/copyright-disclaimer/licensing-and-attribution-of-phidu-content,"Copyright, licensing and attribution of PHIDU content",link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/about-phidu,About PHIDU,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/data,200,https://phidu.torrens.edu.au/contact-us,Contact Us,link,keyword/download candidate
